Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Age,Gender,Date_Time,Date,Time,Location,WeekDay,No_Items_Added_InCart,No_Items_Removed_FromCart,No_Checkout_Initiated,cart_abandoned,Traffic Category,Order_Amount
1,37.5,0,0.0,25,593.2916667,0.008333333,0.00375,0.0,0.0,3,1,1,Northern Region,1,Returning_Visitor,True,False,47,M,2024-03-30 14:38:04.471757160,2024-03-30,14:38:04.471757,Himachal Pradesh,Sunday,3.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,23,752.7619048,0.013043478,0.015217391,0.0,0.0,3,1,1,Western Region,3,Returning_Visitor,False,False,72,T,2024-03-30 15:20:42.343441808,2024-03-30,15:20:42.343441,Maharashtra,Monday,3.0,0.0,1,1,Amazon Email Promotions,0
7,170.5,3,161.5,114,3494.831225,0.003601695,0.018762198,0.0,0.0,3,2,10,Union Territories,2,Returning_Visitor,False,False,78,T,2024-03-30 16:03:20.215126452,2024-03-30,16:03:20.215126,Lakshadweep,Tuesday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,7,248.0,0.057142857,0.080952381,0.0,0.0,3,3,2,North-Eastern Region,13,Returning_Visitor,False,False,53,F,2024-03-30 16:45:58.086811100,2024-03-30,16:45:58.086811,Tripura,Tuesday,3.0,0.0,1,1,Amazon Prime Video,0
2,992.7142857,5,809.5,28,1793.214286,0.005714286,0.016428571,9.69917706,0.0,3,2,2,Union Territories,10,Returning_Visitor,False,True,34,F,2024-03-30 17:28:35.958495744,2024-03-30,17:28:35.958495,Dadra and Nagar Haveli,Thursday,3.0,0.0,2,0,Affiliate Websites/Blogs,754
7,228.25,0,0.0,39,968.0924451,0.01547619,0.023015873,7.497155058,0.0,3,3,2,North-Eastern Region,1,Returning_Visitor,False,False,57,M,2024-03-30 18:11:13.830180392,2024-03-30,18:11:13.830180,Mizoram,Tuesday,2.0,0.0,1,1,Direct Search,0
5,145.0,2,349.0,33,2161.133333,0.012820513,0.044786325,16.58165201,0.0,3,2,2,Northern Region,1,Returning_Visitor,False,True,45,F,2024-03-30 18:53:51.701865036,2024-03-30,18:53:51.701865,Uttarakhand,Tuesday,4.0,1.0,1,0,Direct Search,377
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,2,2,Southern Region,13,Returning_Visitor,False,False,35,M,2024-03-30 19:36:29.573549684,2024-03-30,19:36:29.573549,Karnataka,Monday,3.0,0.0,1,1,Amazon Prime Video,0
8,164.4,0,0.0,33,865.8071429,0.0,0.012280702,61.61833364,0.0,3,2,2,Northern Region,2,New_Visitor,False,True,81,F,2024-03-30 20:19:07.445234328,2024-03-30,20:19:07.445234,Punjab,Tuesday,3.0,0.0,2,0,Organic Search,754
0,0.0,0,0.0,23,1202.75,0.0,0.004545455,0.0,0.0,3,8,13,Northern Region,20,Other,True,False,30,M,2024-03-30 21:01:45.316918976,2024-03-30,21:01:45.316918,Haryana,Sunday,3.0,0.0,1,1,Amazon Sponsored Brands,0
8,318.8012821,3,164.0,107,4447.110508,0.001169591,0.013146819,0.0,0.0,3,2,2,Eastern Region,3,Returning_Visitor,False,True,85,T,2024-03-30 21:44:23.188603620,2024-03-30,21:44:23.188603,Bihar,Thursday,3.0,0.0,1,0,Amazon Email Promotions,377
1,0.0,0,0.0,59,1669.940186,0.004137931,0.011611098,0.0,0.0,3,2,2,Central Region,7,Returning_Visitor,True,False,15,F,2024-03-30 22:27:01.060288268,2024-03-30,22:27:01.060288,Chhattisgarh,Saturday,3.0,0.0,2,1,Product Reviews,0
0,0.0,0,0.0,15,290.1,0.0,0.026666667,0.0,0.0,3,2,5,Eastern Region,3,Returning_Visitor,False,False,24,M,2024-03-30 23:09:38.931972912,2024-03-30,23:09:38.931972,West Bengal,Tuesday,3.0,0.0,1,1,Amazon Email Promotions,0
6,145.0,0,0.0,85,1704.580556,0.002930403,0.02539857,0.0,0.0,3,1,2,Northern Region,2,Returning_Visitor,False,True,68,M,2024-03-30 23:52:16.803657560,2024-03-30,23:52:16.803657,Delhi,Tuesday,3.0,1.0,1,0,Organic Search,377
5,77.08333333,2,96.5,15,2106.833333,0.014285714,0.037301587,0.0,0.0,3,1,1,Western Region,2,Returning_Visitor,True,True,53,T,2024-03-31 00:34:54.675342204,2024-03-31,00:34:54.675342,Maharashtra,Saturday,4.0,0.0,1,0,Organic Search,377
0,0.0,0,0.0,11,398.6944444,0.014814815,0.059259259,0.0,0.0,3,1,8,Southern Region,11,Returning_Visitor,False,False,47,T,2024-03-31 01:17:32.547026852,2024-03-31,01:17:32.547026,Karnataka,Monday,3.0,0.0,1,1,Amazon Deals & Coupons Websites,0
5,39.5,3,62.25,339,16138.2908,0.004778942,0.020193811,0.0,0.0,3,2,2,Union Territories,2,Returning_Visitor,False,False,76,T,2024-03-31 02:00:10.418711496,2024-03-31,02:00:10.418711,Dadra and Nagar Haveli,Tuesday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,11,2123.0,0.018181818,0.036363636,0.0,0.0,3,2,2,Southern Region,6,Returning_Visitor,False,False,33,T,2024-03-31 02:42:48.290396144,2024-03-31,02:42:48.290396,Tamil Nadu,Wednesday,3.0,0.0,1,1,Social Media Ads,0
0,0.0,0,0.0,7,133.5,0.0,0.025,0.0,0.0,3,2,2,Southern Region,6,Other,False,False,21,M,2024-03-31 03:25:26.162080788,2024-03-31,03:25:26.162080,Tamil Nadu,Tuesday,3.0,0.0,2,1,Social Media Ads,0
1,12.0,0,0.0,43,851.8857143,0.0,0.009883721,11.65996434,0.0,3,2,2,Eastern Region,2,Returning_Visitor,False,True,46,T,2024-03-31 04:08:04.033765436,2024-03-31,04:08:04.033765,West Bengal,Thursday,3.0,0.0,1,0,Organic Search,377
2,113.0,2,501.0,14,381.75,0.0,0.035294118,0.0,0.0,3,2,10,North-Eastern Region,2,Returning_Visitor,False,False,30,F,2024-03-31 04:50:41.905450080,2024-03-31,04:50:41.905450,Arunachal Pradesh,Tuesday,3.0,0.0,2,1,Organic Search,0
2,45.5,0,0.0,22,535.0,0.0,0.025,9.650250036,0.0,3,2,2,Western Region,11,Returning_Visitor,True,True,71,F,2024-03-31 05:33:19.777134728,2024-03-31,05:33:19.777134,Maharashtra,Friday,2.0,0.0,2,0,Amazon Deals & Coupons Websites,754
0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,3,1,1,North-Eastern Region,8,New_Visitor,False,False,18,F,2024-03-31 06:15:57.648819372,2024-03-31,06:15:57.648819,Tripura,Tuesday,3.0,0.0,1,1,Amazon Mobile App,0
9,250.2222222,5,343.875,82,5076.380556,0.0,0.010982424,28.41708136,0.0,3,3,2,North-Eastern Region,13,Returning_Visitor,False,True,23,M,2024-03-31 06:58:35.520504020,2024-03-31,06:58:35.520504,Mizoram,Tuesday,3.0,0.0,1,0,Amazon Prime Video,377
2,42.5,2,10.0,43,1543.5,0.0,0.004444444,8.671344071,0.0,3,8,13,North-Eastern Region,20,Other,False,True,16,F,2024-03-31 07:41:13.392188664,2024-03-31,07:41:13.392188,Manipur,Tuesday,3.0,0.0,2,0,Amazon Sponsored Brands,754
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,Western Region,13,Returning_Visitor,False,False,30,T,2024-03-31 08:23:51.263873308,2024-03-31,08:23:51.263873,Gujarat,Tuesday,3.0,0.0,2,1,Amazon Prime Video,0
0,0.0,0,0.0,6,60.0,0.15,0.138888889,0.0,0.0,3,3,2,Union Territories,1,Returning_Visitor,False,False,48,F,2024-03-31 09:06:29.135557956,2024-03-31,09:06:29.135557,Dadra and Nagar Haveli,Thursday,3.0,0.0,2,1,Direct Search,0
0,0.0,0,0.0,40,3675.5,0.0,0.016666667,0.0,0.0,3,2,2,Central Region,10,Returning_Visitor,False,False,52,M,2024-03-31 09:49:07.007242600,2024-03-31,09:49:07.007242,Madhya Pradesh,Wednesday,3.0,0.0,1,1,Affiliate Websites/Blogs,0
0,0.0,0,0.0,2,41.5,0.1,0.1,0.0,0.0,3,1,1,Southern Region,1,Returning_Visitor,True,False,77,T,2024-03-31 10:31:44.878927248,2024-03-31,10:31:44.878927,Andhra Pradesh,Friday,3.0,0.0,1,1,Direct Search,0
1,8.0,1,47.5,46,689.0606061,0.002272727,0.012062937,1.125146064,0.0,3,2,2,Northern Region,11,Returning_Visitor,True,True,76,T,2024-03-31 11:14:22.750611892,2024-03-31,11:14:22.750611,Uttarakhand,Friday,4.0,0.0,1,0,Amazon Deals & Coupons Websites,377
0,0.0,0,0.0,18,323.6833333,0.0,0.005208333,0.0,0.0,3,3,2,Unknown,1,Returning_Visitor,False,False,36,M,2024-03-31 11:57:00.622296540,2024-03-31,11:57:00.622296,Uttar Pradesh,Wednesday,3.0,0.0,2,1,Direct Search,0
0,0.0,0,0.0,17,935.25,0.0,0.009803922,0.0,0.0,3,2,2,North-Eastern Region,2,New_Visitor,False,False,38,M,2024-03-31 12:39:38.493981184,2024-03-31,12:39:38.493981,Assam,Thursday,3.0,0.0,2,1,Organic Search,0
4,50.0,4,486.6666667,6,555.6666667,0.0,0.008333333,0.0,0.0,3,3,2,Union Territories,2,Returning_Visitor,False,False,56,F,2024-03-31 13:22:16.365665832,2024-03-31,13:22:16.365665,Dadra and Nagar Haveli,Thursday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,3,2,Southern Region,20,Returning_Visitor,False,False,68,F,2024-03-31 14:04:54.237350476,2024-03-31,14:04:54.237350,Puducherry,Monday,3.0,0.0,2,1,Amazon Sponsored Brands,0
5,224.75,0,0.0,10,235.4166667,0.015384615,0.030769231,0.0,0.0,3,1,1,Union Territories,2,New_Visitor,False,False,16,M,2024-03-31 14:47:32.109035124,2024-03-31,14:47:32.109035,Daman and Diu,Thursday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,13,524.0,0.0,0.016666667,45.4642609,0.0,3,2,4,Southern Region,8,New_Visitor,True,True,39,F,2024-03-31 15:30:09.980719768,2024-03-31,15:30:09.980719,Tamil Nadu,Sunday,3.0,0.0,2,0,Amazon Mobile App,754
0,0.0,0,0.0,25,445.5833333,0.004,0.024,0.0,0.0,3,2,10,Western Region,1,Returning_Visitor,False,False,15,F,2024-03-31 16:12:47.852404416,2024-03-31,16:12:47.852404,Goa,Monday,3.0,0.0,2,1,Direct Search,0
7,112.375,0,0.0,24,916.5,0.010967742,0.036129032,0.0,0.0,3,3,2,Western Region,3,Returning_Visitor,False,False,39,F,2024-03-31 16:55:25.724089060,2024-03-31,16:55:25.724089,Goa,Wednesday,3.0,0.0,1,1,Amazon Email Promotions,0
11,162.75,3,67.5,80,2453.177381,0.004022989,0.017778905,4.289678861,0.0,3,2,2,Eastern Region,2,Returning_Visitor,False,True,17,T,2024-03-31 17:38:03.595773708,2024-03-31,17:38:03.595773,West Bengal,Wednesday,4.0,0.0,2,0,Organic Search,754
3,119.5,0,0.0,17,673.625,0.02,0.02,0.0,0.0,3,3,2,Central Region,10,Returning_Visitor,True,False,65,T,2024-03-31 18:20:41.467458352,2024-03-31,18:20:41.467458,Chhattisgarh,Saturday,3.0,0.0,1,1,Affiliate Websites/Blogs,0
0,0.0,0,0.0,2,0.0,0.1,0.15,0.0,0.0,3,2,2,Southern Region,13,Returning_Visitor,False,False,23,T,2024-03-31 19:03:19.339143000,2024-03-31,19:03:19.339143,Karnataka,Thursday,3.0,0.0,1,1,Amazon Prime Video,0
0,0.0,0,0.0,15,384.0,0.0,0.014285714,0.0,0.0,3,3,2,Central Region,2,New_Visitor,False,False,62,T,2024-03-31 19:45:57.210827644,2024-03-31,19:45:57.210827,Madhya Pradesh,Wednesday,3.0,0.0,1,1,Organic Search,0
1,10.0,0,0.0,12,220.2666667,0.0,0.02,60.622383,0.0,3,1,1,North-Eastern Region,8,New_Visitor,True,True,37,M,2024-03-31 20:28:35.082512292,2024-03-31,20:28:35.082512,Assam,Saturday,3.0,0.0,1,0,Amazon Mobile App,377
3,93.5,0,0.0,8,170.25,0.0,0.02,0.0,0.0,3,2,2,Union Territories,2,Returning_Visitor,False,False,83,M,2024-03-31 21:11:12.954196936,2024-03-31,21:11:12.954196,Ladakh,Tuesday,4.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,9,242.75,0.0,0.074074074,0.0,0.0,3,2,5,Union Territories,2,Returning_Visitor,False,False,62,T,2024-03-31 21:53:50.825881584,2024-03-31,21:53:50.825881,Dadra and Nagar Haveli,Wednesday,3.0,0.0,2,1,Organic Search,0
1,11.0,1,0.0,12,91.75,0.0,0.038095238,0.0,0.0,3,1,1,Northern Region,3,Returning_Visitor,False,False,52,F,2024-03-31 22:36:28.697566228,2024-03-31,22:36:28.697566,Uttarakhand,Tuesday,3.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,25,316.5416667,0.0,0.02,0.0,0.0,3,2,2,Central Region,1,Returning_Visitor,False,False,77,F,2024-03-31 23:19:06.569250876,2024-03-31,23:19:06.569250,Chhattisgarh,Thursday,3.0,0.0,2,1,Direct Search,0
7,198.75,0,0.0,20,818.5833333,0.0,0.002777778,0.0,0.0,4,3,2,Western Region,8,New_Visitor,False,False,69,M,2024-04-01 00:01:44.440935520,2024-04-01,00:01:44.440935,Gujarat,Monday,3.0,0.0,1,1,Amazon Mobile App,0
2,15.0,0,0.0,7,620.5,0.028571429,0.085714286,0.0,0.0,4,2,2,Union Territories,3,Returning_Visitor,False,False,71,M,2024-04-01 00:44:22.312620168,2024-04-01,00:44:22.312620,Andaman and Nicobar Islands,Monday,3.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,7,275.5,0.0,0.028571429,0.0,0.0,4,3,2,Union Territories,1,Returning_Visitor,False,False,80,T,2024-04-01 01:27:00.184304812,2024-04-01,01:27:00.184304,Andaman and Nicobar Islands,Monday,3.0,0.0,1,1,Direct Search,0
16,237.35,0,0.0,46,1143.833333,0.009803922,0.014488017,0.0,0.0,4,3,2,Northern Region,1,Returning_Visitor,True,False,54,F,2024-04-01 02:09:38.055989460,2024-04-01,02:09:38.055989,Delhi,Sunday,3.0,0.0,2,1,Direct Search,0
2,45.5,0,0.0,39,2011.041667,0.0,0.0125,53.73655336,0.0,4,2,2,North-Eastern Region,8,Returning_Visitor,False,True,64,M,2024-04-01 02:52:15.927674104,2024-04-01,02:52:15.927674,Manipur,Monday,3.0,0.0,1,0,Amazon Mobile App,377
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,3,2,North-Eastern Region,2,Returning_Visitor,False,False,18,T,2024-04-01 03:34:53.799358752,2024-04-01,03:34:53.799358,Arunachal Pradesh,Monday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,2,0.0,0.1,0.2,0.0,0.0,4,2,2,Southern Region,1,Returning_Visitor,False,False,57,T,2024-04-01 04:17:31.671043396,2024-04-01,04:17:31.671043,Karnataka,Monday,3.0,0.0,2,1,Direct Search,0
7,1463.333333,0,0.0,30,1410.238889,0.005263158,0.010557237,0.0,0.0,4,1,1,Eastern Region,2,New_Visitor,False,False,37,F,2024-04-01 05:00:09.542728044,2024-04-01,05:00:09.542728,Odisha,Monday,3.0,0.0,2,1,Organic Search,0
6,87.7,2,60.5,24,448.1945887,0.0,0.005747126,0.0,0.0,4,2,5,Southern Region,8,New_Visitor,False,False,55,F,2024-04-01 05:42:47.414412688,2024-04-01,05:42:47.414412,Kerala,Monday,3.0,1.0,1,1,Amazon Mobile App,0
0,0.0,0,0.0,30,953.6666667,0.026666667,0.071111111,0.0,0.0,4,2,2,Unknown,1,Returning_Visitor,False,False,38,F,2024-04-01 06:25:25.286097336,2024-04-01,06:25:25.286097,Uttar Pradesh,Monday,4.0,0.0,1,1,Direct Search,0
8,268.25,0,0.0,71,2426.791667,0.002702703,0.010810811,33.86849093,0.0,4,2,2,Unknown,8,Returning_Visitor,False,True,23,M,2024-04-01 07:08:03.157781980,2024-04-01,07:08:03.157781,Uttar Pradesh,Monday,3.0,0.0,1,0,Amazon Mobile App,377
2,14.0,2,189.0,134,6732.124414,0.008018648,0.025030224,0.0,0.0,4,1,8,Southern Region,11,Returning_Visitor,False,False,17,F,2024-04-01 07:50:41.029466628,2024-04-01,07:50:41.029466,Tamil Nadu,Monday,2.0,0.0,2,1,Amazon Deals & Coupons Websites,0
2,38.0,0,0.0,3,33.33333333,0.0,0.030555556,0.0,0.0,4,2,2,Western Region,10,Returning_Visitor,False,True,25,M,2024-04-01 08:33:18.901151272,2024-04-01,08:33:18.901151,Goa,Monday,3.0,0.0,2,0,Affiliate Websites/Blogs,754
4,44.75,0,0.0,9,404.5,0.0,0.03,0.0,0.0,4,2,2,Eastern Region,2,Returning_Visitor,False,False,40,M,2024-04-01 09:15:56.772835920,2024-04-01,09:15:56.772835,Sikkim,Monday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,6,81.66666667,0.0,0.066666667,0.0,0.0,4,2,2,Western Region,2,Returning_Visitor,True,False,37,M,2024-04-01 09:58:34.644520564,2024-04-01,09:58:34.644520,Gujarat,Sunday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,1,48.5,0.0,0.1,0.0,0.0,4,1,1,Western Region,3,Other,False,False,40,F,2024-04-01 10:41:12.516205212,2024-04-01,10:41:12.516205,Maharashtra,Monday,3.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,12,544.0,0.0,0.016666667,0.0,0.0,4,2,2,Union Territories,1,Returning_Visitor,False,False,67,M,2024-04-01 11:23:50.387889856,2024-04-01,11:23:50.387889,Lakshadweep,Monday,3.0,0.0,1,1,Direct Search,0
0,0.0,0,0.0,3,31.0,0.0,0.033333333,0.0,0.0,4,2,2,North-Eastern Region,2,New_Visitor,False,False,73,F,2024-04-01 12:06:28.259574504,2024-04-01,12:06:28.259574,Arunachal Pradesh,Monday,3.0,0.0,1,1,Organic Search,0
1,9.0,0,0.0,13,858.8333333,0.014285714,0.051190476,0.0,0.0,4,1,1,Northern Region,11,Returning_Visitor,False,True,33,M,2024-04-01 12:49:06.131259148,2024-04-01,12:49:06.131259,Haryana,Monday,3.0,0.0,1,0,Amazon Deals & Coupons Websites,377
3,49.125,0,0.0,19,344.3452381,0.010526316,0.015789474,0.0,0.0,4,3,2,Eastern Region,13,Returning_Visitor,False,False,56,M,2024-04-01 13:31:44.002943796,2024-04-01,13:31:44.002943,Jharkhand,Monday,3.0,0.0,1,1,Amazon Prime Video,0
0,0.0,2,48.5,59,2195.283333,0.009836066,0.030601093,0.0,0.0,4,2,2,Eastern Region,2,Returning_Visitor,False,True,57,M,2024-04-01 14:14:21.874628440,2024-04-01,14:14:21.874628,Bihar,Monday,3.0,0.0,2,0,Organic Search,754
7,105.2083333,2,139.5,98,3452.2625,0.003543956,0.02462704,0.0,0.0,4,4,1,Unknown,3,Returning_Visitor,False,False,81,T,2024-04-01 14:56:59.746313088,2024-04-01,14:56:59.746313,Uttar Pradesh,Monday,3.0,0.0,2,1,Amazon Email Promotions,0
0,0.0,0,0.0,16,865.5833333,0.0,0.002083333,93.77761706,0.0,4,1,1,North-Eastern Region,2,New_Visitor,True,True,24,M,2024-04-01 15:39:37.617997732,2024-04-01,15:39:37.617997,Tripura,Saturday,3.0,1.0,1,0,Organic Search,377
0,0.0,0,0.0,89,3614.105147,0.006439394,0.020569813,0.0,0.0,4,1,1,Western Region,2,Returning_Visitor,True,False,40,M,2024-04-01 16:22:15.489682376,2024-04-01,16:22:15.489682,Gujarat,Saturday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,58,1893.444444,0.002380952,0.019047619,0.0,0.0,4,1,1,Union Territories,10,Returning_Visitor,True,True,21,M,2024-04-01 17:04:53.361367024,2024-04-01,17:04:53.361367,Chandigarh,Saturday,3.0,1.0,2,0,Affiliate Websites/Blogs,754
4,305.0,0,0.0,16,1090.7,0.0,0.041666667,0.0,0.0,4,2,2,Union Territories,2,Returning_Visitor,False,False,77,T,2024-04-01 17:47:31.233051668,2024-04-01,17:47:31.233051,Ladakh,Monday,4.0,0.0,1,1,Organic Search,0
2,21.0,0,0.0,33,682.9583333,0.008823529,0.025653595,0.0,0.0,4,3,2,North-Eastern Region,2,New_Visitor,False,False,83,F,2024-04-01 18:30:09.104736316,2024-04-01,18:30:09.104736,Meghalaya,Monday,3.0,0.0,2,1,Organic Search,0
2,19.0,0,0.0,28,1183.65,0.0,0.006896552,21.2112655,0.0,4,3,12,Northern Region,2,Returning_Visitor,False,True,24,F,2024-04-01 19:12:46.976420960,2024-04-01,19:12:46.976420,Delhi,Monday,3.0,0.0,1,0,Organic Search,377
5,59.0,0,0.0,152,7114.798341,0.002597403,0.010709751,0.0,0.0,4,2,2,Southern Region,1,Returning_Visitor,False,False,57,F,2024-04-01 19:55:24.848105608,2024-04-01,19:55:24.848105,Tamil Nadu,Monday,3.0,1.0,1,1,Direct Search,0
1,33.5,0,0.0,33,880.6333333,0.0,0.034117647,0.0,0.0,4,2,2,Southern Region,3,Returning_Visitor,False,False,76,F,2024-04-01 20:38:02.719790252,2024-04-01,20:38:02.719790,Telangana,Monday,3.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,11,191.0,0.036363636,0.036363636,0.0,0.0,4,1,1,North-Eastern Region,2,Returning_Visitor,False,False,34,T,2024-04-01 21:20:40.591474900,2024-04-01,21:20:40.591474,Arunachal Pradesh,Monday,3.0,0.0,1,1,Organic Search,0
7,214.25,0,0.0,118,2652.552904,0.001652893,0.010020661,0.0,0.0,4,2,2,Northern Region,10,Returning_Visitor,False,False,20,T,2024-04-01 22:03:18.463159544,2024-04-01,22:03:18.463159,Delhi,Monday,3.0,0.0,2,1,Affiliate Websites/Blogs,0
5,55.5,2,132.5,61,2190.429367,0.013846154,0.038778999,0.0,0.0,4,3,2,Union Territories,13,Returning_Visitor,False,False,69,M,2024-04-01 22:45:56.334844192,2024-04-01,22:45:56.334844,Daman and Diu,Monday,3.0,1.0,2,1,Amazon Prime Video,0
3,72.5,2,523.75,8,178.75,0.023076923,0.069230769,0.0,0.0,4,1,1,Eastern Region,3,Returning_Visitor,False,False,73,T,2024-04-01 23:28:34.206528836,2024-04-01,23:28:34.206528,Bihar,Monday,3.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,17,356.0833333,0.0,0.013333333,151.5650523,0.0,4,2,5,Western Region,8,New_Visitor,False,True,14,M,2024-04-02 00:11:12.078213484,2024-04-02,00:11:12.078213,Rajasthan,Tuesday,3.0,0.0,2,0,Amazon Mobile App,754
2,229.5,2,29.75,8,212.75,0.0,0.025,0.0,0.0,4,3,2,Northern Region,2,New_Visitor,False,False,43,M,2024-04-02 00:53:49.949898128,2024-04-02,00:53:49.949898,Haryana,Tuesday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,7,357.75,0.014285714,0.077142857,0.0,0.0,4,4,1,North-Eastern Region,10,Returning_Visitor,True,False,20,F,2024-04-02 01:36:27.821582776,2024-04-02,01:36:27.821582,Tripura,Saturday,2.0,0.0,1,1,Affiliate Websites/Blogs,0
1,96.66666667,0,0.0,23,1605.875,0.031818182,0.05030303,54.10230816,0.0,4,2,2,Union Territories,10,Returning_Visitor,False,True,57,M,2024-04-02 02:19:05.693267420,2024-04-02,02:19:05.693267,Daman and Diu,Tuesday,3.0,0.0,2,0,Affiliate Websites/Blogs,754
1,52.5,0,0.0,162,3608.432937,0.001242236,0.004347826,54.0486956,0.0,4,2,2,Eastern Region,2,New_Visitor,False,True,24,F,2024-04-02 03:01:43.564952068,2024-04-02,03:01:43.564952,Odisha,Tuesday,3.0,0.0,1,0,Organic Search,377
1,20.0,0,0.0,283,9354.484111,0.003043735,0.023041703,0.0,0.0,4,2,2,Northern Region,3,Returning_Visitor,False,False,45,F,2024-04-02 03:44:21.436636712,2024-04-02,03:44:21.436636,Punjab,Tuesday,3.0,0.0,2,1,Amazon Email Promotions,0
7,70.0,4,35.0,131,4442.394444,0.011678832,0.014283502,0.0,0.0,4,4,1,Union Territories,2,Returning_Visitor,True,False,22,F,2024-04-02 04:26:59.308321360,2024-04-02,04:26:59.308321,Lakshadweep,Friday,3.0,0.0,1,1,Organic Search,0
0,0.0,0,0.0,1,343.0,0.0,0.066666667,0.0,0.0,4,2,2,Union Territories,3,Other,False,False,46,F,2024-04-02 05:09:37.180006004,2024-04-02,05:09:37.180006,Daman and Diu,Tuesday,3.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,31,2767.625,0.0,0.006896552,52.67778465,0.0,4,8,13,Northern Region,20,Other,False,True,59,F,2024-04-02 05:52:15.051690652,2024-04-02,05:52:15.051690,Haryana,Tuesday,3.0,0.0,1,0,Amazon Sponsored Brands,377
9,319.8333333,1,18.0,10,332.3333333,0.0,0.015384615,0.0,0.0,4,1,1,Western Region,2,Returning_Visitor,False,False,62,F,2024-04-02 06:34:52.923375296,2024-04-02,06:34:52.923375,Gujarat,Tuesday,3.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,8,13,North-Eastern Region,20,Other,False,False,55,M,2024-04-02 07:17:30.795059944,2024-04-02,07:17:30.795059,Meghalaya,Tuesday,3.0,0.0,1,1,Amazon Sponsored Brands,0
1,0.0,0,0.0,106,4568.338675,0.003647799,0.013529215,0.0,0.0,4,1,1,Central Region,10,Returning_Visitor,False,True,79,T,2024-04-02 08:00:08.666744588,2024-04-02,08:00:08.666744,Madhya Pradesh,Tuesday,3.0,0.0,1,0,Affiliate Websites/Blogs,377
15,270.0166667,3,122.0,66,2780.6,0.0,0.016533333,0.0,0.0,4,2,2,North-Eastern Region,10,Returning_Visitor,False,False,17,T,2024-04-02 08:42:46.538429236,2024-04-02,08:42:46.538429,Assam,Tuesday,3.0,0.0,1,1,Affiliate Websites/Blogs,0
4,31.0,4,106.0,27,825.1401515,0.006896552,0.025517241,0.0,0.0,4,2,2,Union Territories,2,Returning_Visitor,True,False,59,F,2024-04-02 09:25:24.410113880,2024-04-02,09:25:24.410113,Dadra and Nagar Haveli,Sunday,4.0,0.0,2,1,Organic Search,0
0,0.0,0,0.0,6,172.2083333,0.033333333,0.044444444,0.0,0.0,4,3,2,Union Territories,2,New_Visitor,False,True,24,F,2024-04-02 10:08:02.281798528,2024-04-02,10:08:02.281798,Chandigarh,Tuesday,3.0,0.0,2,0,Organic Search,754
0,0.0,0,0.0,14,416.6666667,0.0,0.019047619,0.0,0.0,4,2,2,Central Region,3,Returning_Visitor,False,False,23,M,2024-04-02 10:50:40.153483172,2024-04-02,10:50:40.153483,Chhattisgarh,Tuesday,3.0,0.0,1,1,Amazon Email Promotions,0
0,0.0,0,0.0,6,226.6666667,0.0,0.033333333,0.0,0.0,4,4,1,Northern Region,1,Returning_Visitor,True,False,17,M,2024-04-02 11:33:18.025167820,2024-04-02,11:33:18.025167,Delhi,Friday,3.0,0.0,2,1,Direct Search,0
0,0.0,0,0.0,4,95.0,0.0,0.05,0.0,0.0,4,8,13,Union Territories,20,Other,False,False,55,M,2024-04-02 12:15:55.896852464,2024-04-02,12:15:55.896852,Chandigarh,Tuesday,2.0,0.0,2,1,Amazon Sponsored Brands,0
0,0.0,0,0.0,4,66.0,0.0,0.05,0.0,0.0,4,1,1,Western Region,2,Returning_Visitor,False,False,32,M,2024-04-02 12:58:33.768537112,2024-04-02,12:58:33.768537,Goa,Tuesday,3.0,0.0,1,1,Organic Search,0
